"original_sentence_id","file","sentence","claim_type","coverage_status","semantic_review_status","validity_judgment","support_scope","source_ids","source_urls","human_review_basis","remediation","reviewer","review_date"
"SENT-0156","docs/10.AWSで設計・実装する/10.2.Embeddingとvector indexを設定する.md","OpenSearch Serverlessを接続する場合は、vector field、filterableなtext field、filter対象のmetadata field、Bedrockが管理するmetadata fieldの名前も接続設定と同じmanifestへ記録します。","official_product_contract","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-196;SRC-197;SRC-188","https://docs.aws.amazon.com/bedrock/latest/userguide/kb-test-config.html;https://docs.aws.amazon.com/bedrock/latest/userguide/knowledge-base-setup.html;https://docs.aws.amazon.com/bedrock/latest/APIReference/API_agent-runtime_RetrievalFilter.html","「Configure and customize queries and response generation」、「Set up a vector store for your knowledge base」はKnowledge Basesが接続するvector storeの公式要件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-0171","docs/10.AWSで設計・実装する/10.3.取り込み経路を構成する.md","親子関係はmetadataを増やすため、S3 Vectorsでは1 KBのcustom metadata上限を超えないことを先に確認します。","official_product_contract","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-186;SRC-184;SRC-185","https://docs.aws.amazon.com/bedrock/latest/userguide/kb-chunking.html;https://docs.aws.amazon.com/bedrock/latest/userguide/kb-advanced-parsing.html;https://docs.aws.amazon.com/bedrock/latest/userguide/kb-custom-transformation.html","「Knowledge Basesのchunking」、「高度な文書解析」は「10.3.取り込み経路を構成する」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-0177","docs/10.AWSで設計・実装する/10.3.取り込み経路を構成する.md","対象document数、生成chunk数、parse失敗、metadata欠損、削除反映、固定queryのRecallを記録し、[Publish前ゲート](../3.回答に使う資料を準備する/3.8.Publish前ゲート.md)と[Pre-retrieval・Batch評価](../7.品質を評価し改善する/7.3.Pre-retrieval・Batch評価.md)の基準を満たしたindexだけを検索先にします。","empirical_or_research_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-184;SRC-185;SRC-186","https://docs.aws.amazon.com/bedrock/latest/userguide/kb-advanced-parsing.html;https://docs.aws.amazon.com/bedrock/latest/userguide/kb-custom-transformation.html;https://docs.aws.amazon.com/bedrock/latest/userguide/kb-chunking.html","「高度な文書解析」、「custom transformation Lambda」は「10.3.取り込み経路を構成する」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-0198","docs/10.AWSで設計・実装する/10.4.検索経路を構成する.md","固有名詞や識別子の取りこぼしがある場合は、S3 VectorsへHYBRID指定を送るのではなく、次のいずれかを選びます。","official_product_contract","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-179;SRC-196;SRC-200","https://docs.aws.amazon.com/AmazonS3/latest/userguide/s3-vectors-bedrock-kb.html;https://docs.aws.amazon.com/bedrock/latest/userguide/kb-test-config.html;https://docs.aws.amazon.com/AmazonS3/latest/userguide/s3-vectors-getting-started.html","「S3 VectorsとKnowledge Basesの制約」、「Configure and customize queries and response generation」はS3 VectorsとKnowledge Basesの検索方式という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-0199","docs/10.AWSで設計・実装する/10.4.検索経路を構成する.md","vector storeをOpenSearch Serverlessなど、Knowledge BasesのHYBRIDへ対応するstoreへ変更します。","official_product_contract","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-196;SRC-197;SRC-194","https://docs.aws.amazon.com/bedrock/latest/userguide/kb-test-config.html;https://docs.aws.amazon.com/bedrock/latest/userguide/knowledge-base-setup.html;https://docs.aws.amazon.com/bedrock/latest/userguide/kb-build-managed.html","「Configure and customize queries and response generation」、「Set up a vector store for your knowledge base」はKnowledge Basesが接続するvector storeの公式要件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-0201","docs/10.AWSで設計・実装する/10.4.検索経路を構成する.md","sparse結果とdense結果をまとめてBedrock rerankerへ渡します。","official_product_contract","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-190;SRC-187;SRC-188","https://docs.aws.amazon.com/bedrock/latest/userguide/rerank-use.html;https://docs.aws.amazon.com/bedrock/latest/APIReference/API_KnowledgeBaseVectorSearchConfiguration.html;https://docs.aws.amazon.com/bedrock/latest/APIReference/API_agent-runtime_RetrievalFilter.html","「Bedrock reranker」、「KnowledgeBaseVectorSearchConfiguration API」はrerankingの効果と公式機能という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-0203","docs/10.AWSで設計・実装する/10.4.検索経路を構成する.md","複数検索器のscoreは尺度が異なるため直接加算しません。","general_technical_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-187;SRC-188;SRC-190","https://docs.aws.amazon.com/bedrock/latest/APIReference/API_KnowledgeBaseVectorSearchConfiguration.html;https://docs.aws.amazon.com/bedrock/latest/APIReference/API_agent-runtime_RetrievalFilter.html;https://docs.aws.amazon.com/bedrock/latest/userguide/rerank-use.html","「KnowledgeBaseVectorSearchConfiguration API」、「RetrievalFilter API」は「10.4.検索経路を構成する」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-0206","docs/10.AWSで設計・実装する/10.4.検索経路を構成する.md","二つの検索器には同じ安定したchunkidを登録し、本文、version、filter metadata、アクセス制御属性を対応付けます。","general_technical_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-187;SRC-188;SRC-190","https://docs.aws.amazon.com/bedrock/latest/APIReference/API_KnowledgeBaseVectorSearchConfiguration.html;https://docs.aws.amazon.com/bedrock/latest/APIReference/API_agent-runtime_RetrievalFilter.html;https://docs.aws.amazon.com/bedrock/latest/userguide/rerank-use.html","「KnowledgeBaseVectorSearchConfiguration API」、「RetrievalFilter API」は「10.4.検索経路を構成する」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-0227","docs/10.AWSで設計・実装する/10.5.根拠整形と生成を接続する.md","カスタマーマネージド型でKnowledge Basesの標準引用と生成が要件を満たす場合はRetrieveAndGenerateを使います。","official_product_contract","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-178;SRC-194;SRC-197","https://docs.aws.amazon.com/bedrock/latest/APIReference/API_agent-runtime_RetrieveAndGenerate.html;https://docs.aws.amazon.com/bedrock/latest/userguide/kb-build-managed.html;https://docs.aws.amazon.com/bedrock/latest/userguide/knowledge-base-setup.html","「RetrieveAndGenerate API Reference」、「Build a managed knowledge base」はKnowledge Basesの検索・生成API契約という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-0228","docs/10.AWSで設計・実装する/10.5.根拠整形と生成を接続する.md","検索結果の重複、版、矛盾、根拠不足を独自に検査する場合は、Retrieve → LambdaでEvidence Set作成 → Converseへ分けます。","official_product_contract","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-178;SRC-191;SRC-199","https://docs.aws.amazon.com/bedrock/latest/APIReference/API_agent-runtime_RetrieveAndGenerate.html;https://docs.aws.amazon.com/bedrock/latest/userguide/structured-output.html;https://docs.aws.amazon.com/bedrock/latest/userguide/kb-test-retrieve.html","「RetrieveAndGenerate API Reference」、「対応状況」は「10.5.根拠整形と生成を接続する」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
