sentence_id,unit_id,file,line_start,sentence,claim_type,logical_operator,guide_formula,guide_atoms,candidate_source_ids,candidate_source_urls,source_mapping_basis,source_mapping_validation,source_projection_adequacy,source_theorem_symbols,source_formula_atoms,unsupported_atoms,logical_proof_status,logical_proof_assurance,lean_theorem,natural_language_adequacy,end_to_end_assurance,proof_reason,validation_boundary
SENT-0137,FILE-INTRO,docs/10.AWSで設計・実装する/10.1.全体構成と選定の順序.md,49,取り込みと検索を仲介する：Bedrock Knowledge Basesは、Data Source、Chunk、出典、Embedding、Vector Store、検索APIを接続します。,official_product_contract,AND,"AND(AND(ATOM(retrieval=true), ATOM(external_knowledge=true)), ATOM(bedrock_kb=true))",bedrock_kb=true;external_knowledge=true;retrieval=true,SRC-179;SRC-196;SRC-192,https://docs.aws.amazon.com/AmazonS3/latest/userguide/s3-vectors-bedrock-kb.html;https://docs.aws.amazon.com/bedrock/latest/userguide/knowledge-base.html;https://docs.aws.amazon.com/bedrock/latest/userguide/evaluation-kb.html,same_file_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_179_sourceTheorem;SRC_196_sourceTheorem;SRC_192_sourceTheorem,authorization=true;bedrock_kb=true;citation=true;dense=true;evaluation=true;external_knowledge=true;generation=true;metadata_filter=true;multimodal=true;rag=true;rerank=true;retrieval=true;s3_vectors=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_0137,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-0139,FILE-INTRO,docs/10.AWSで設計・実装する/10.1.全体構成と選定の順序.md,50,索引を保持して検索する：S3 VectorsはSemantic Search、OpenSearch ServerlessはKeyword・Vector・Hybrid Searchを担います。,official_product_contract,AND,"AND(AND(ATOM(retrieval=true), ATOM(s3_vectors=true)), ATOM(opensearch=true))",opensearch=true;retrieval=true;s3_vectors=true,SRC-179;SRC-196,https://docs.aws.amazon.com/AmazonS3/latest/userguide/s3-vectors-bedrock-kb.html;https://docs.aws.amazon.com/bedrock/latest/userguide/knowledge-base.html,same_file_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_179_sourceTheorem;SRC_196_sourceTheorem,authorization=true;bedrock_kb=true;citation=true;dense=true;external_knowledge=true;generation=true;metadata_filter=true;multimodal=true;rag=true;rerank=true;retrieval=true;s3_vectors=true,opensearch=true,INCONCLUSIVE_UNSUPPORTED_ATOMS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,guide formula contains atoms absent from the selected source summaries,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-0142,FILE-INTRO,docs/10.AWSで設計・実装する/10.1.全体構成と選定の順序.md,54,Amazon Bedrockを一つの箱として扱うと、権限、費用、版、評価の境界を失います。,official_product_contract,AND,"AND(AND(AND(ATOM(evaluation=true), ATOM(cost=true)), ATOM(authorization=true)), ATOM(bedrock_kb=true))",authorization=true;bedrock_kb=true;cost=true;evaluation=true,SRC-196,https://docs.aws.amazon.com/bedrock/latest/userguide/knowledge-base.html,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_196_sourceTheorem,authorization=true;bedrock_kb=true;citation=true;external_knowledge=true;generation=true;multimodal=true;rag=true;rerank=true;retrieval=true,cost=true;evaluation=true,INCONCLUSIVE_UNSUPPORTED_ATOMS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,guide formula contains atoms absent from the selected source summaries,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-0143,FILE-INTRO,docs/10.AWSで設計・実装する/10.1.全体構成と選定の順序.md,54,Knowledge Bases、Embedding、Rerank、Generation、Guardrailsは、構成図と実行記録でも分けます。,official_product_contract,AND,"AND(AND(AND(ATOM(rerank=true), ATOM(external_knowledge=true)), ATOM(bedrock_kb=true)), ATOM(guardrails=true))",bedrock_kb=true;external_knowledge=true;guardrails=true;rerank=true,SRC-196,https://docs.aws.amazon.com/bedrock/latest/userguide/knowledge-base.html,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_196_sourceTheorem,authorization=true;bedrock_kb=true;citation=true;external_knowledge=true;generation=true;multimodal=true;rag=true;rerank=true;retrieval=true,guardrails=true,INCONCLUSIVE_UNSUPPORTED_ATOMS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,guide formula contains atoms absent from the selected source summaries,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-0144,FILE-INTRO,docs/10.AWSで設計・実装する/10.1.全体構成と選定の順序.md,54,Amazon Bedrock Knowledge Bases、Rerank、Guardrailsを参照します（確認日：2026年8月22日）。,externally_cited_claim,AND,"AND(AND(AND(ATOM(rerank=true), ATOM(external_knowledge=true)), ATOM(bedrock_kb=true)), ATOM(guardrails=true))",bedrock_kb=true;external_knowledge=true;guardrails=true;rerank=true,SRC-196,https://docs.aws.amazon.com/bedrock/latest/userguide/knowledge-base.html,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_196_sourceTheorem,authorization=true;bedrock_kb=true;citation=true;external_knowledge=true;generation=true;multimodal=true;rag=true;rerank=true;retrieval=true,guardrails=true,INCONCLUSIVE_UNSUPPORTED_ATOMS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,guide formula contains atoms absent from the selected source summaries,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-0147,FILE-INTRO,docs/10.AWSで設計・実装する/10.1.全体構成と選定の順序.md,65,| B Semantic中心 | 意味類似中心でS3 Vectorsの制約内 | Keyword・完全一致が重要 |,official_product_contract,ATOM,ATOM(s3_vectors=true),s3_vectors=true,SRC-179,https://docs.aws.amazon.com/AmazonS3/latest/userguide/s3-vectors-bedrock-kb.html,same_file_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CURATED_OFFICIAL_SPEC_PROJECTION,SRC_179_sourceTheorem,bedrock_kb=true;dense=true;external_knowledge=true;metadata_filter=true;retrieval=true;s3_vectors=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_0147,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-0152,FILE-INTRO,docs/10.AWSで設計・実装する/10.1.全体構成と選定の順序.md,72,構成Aの根拠はManaged Knowledge Base、構成BはS3 VectorsとKnowledge Bases、構成CはOpenSearch ServerlessのNeural・Hybrid Search、構成EはAgentCoreを参照します（確認日：2026年8月22日）。,externally_cited_claim,AND,"AND(AND(AND(AND(ATOM(external_knowledge=true), ATOM(evidence_support=true)), ATOM(bedrock_kb=true)), ATOM(s3_vectors=true)), ATOM(opensearch=true))",bedrock_kb=true;evidence_support=true;external_knowledge=true;opensearch=true;s3_vectors=true,SRC-179,https://docs.aws.amazon.com/AmazonS3/latest/userguide/s3-vectors-bedrock-kb.html,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CURATED_OFFICIAL_SPEC_PROJECTION,SRC_179_sourceTheorem,bedrock_kb=true;dense=true;external_knowledge=true;metadata_filter=true;retrieval=true;s3_vectors=true,evidence_support=true;opensearch=true,INCONCLUSIVE_UNSUPPORTED_ATOMS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,guide formula contains atoms absent from the selected source summaries,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-0161,FILE-INTRO,docs/10.AWSで設計・実装する/10.2.Batch Layerを構成する.md,15,| Knowledge Basesなし | AWSのStorage・Search・Model・Runtime | PipelineとEvidenceを全面制御する |,official_product_contract,AND,"AND(AND(AND(ATOM(external_knowledge=true), ATOM(evidence_support=true)), ATOM(dataflow=true)), ATOM(bedrock_kb=true))",bedrock_kb=true;dataflow=true;evidence_support=true;external_knowledge=true,SRC-197;SRC-200;SRC-180;SRC-184;SRC-185,https://docs.aws.amazon.com/bedrock/latest/userguide/knowledge-base-setup.html;https://docs.aws.amazon.com/bedrock/latest/userguide/s3-data-source-connector.html;https://docs.aws.amazon.com/bedrock/latest/userguide/knowledge-base-supported.html;https://docs.aws.amazon.com/bedrock/latest/userguide/kb-advanced-parsing.html;https://docs.aws.amazon.com/bedrock/latest/userguide/kb-custom-transformation.html,same_file_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_197_sourceTheorem;SRC_200_sourceTheorem;SRC_180_sourceTheorem;SRC_184_sourceTheorem;SRC_185_sourceTheorem,aurora_pg=true;bedrock_kb=true;chunking=true;dense=true;dimension_contract=true;embedding_model=true;external_knowledge=true;layout=true;metadata_filter=true;ocr=true;opensearch=true;parsing=true;retrieval=true;s3_vectors=true,dataflow=true;evidence_support=true,INCONCLUSIVE_UNSUPPORTED_ATOMS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,guide formula contains atoms absent from the selected source summaries,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-0165,FILE-INTRO,docs/10.AWSで設計・実装する/10.2.Batch Layerを構成する.md,23,検索境界はRetrieveまたはAgenticRetrieveStreamです。,official_product_contract,OR,"OR(ATOM(retrieval=true), ATOM(retrieval=true))",retrieval=true,SRC-197;SRC-200,https://docs.aws.amazon.com/bedrock/latest/userguide/knowledge-base-setup.html;https://docs.aws.amazon.com/bedrock/latest/userguide/s3-data-source-connector.html,same_file_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_197_sourceTheorem;SRC_200_sourceTheorem,aurora_pg=true;bedrock_kb=true;dense=true;dimension_contract=true;embedding_model=true;external_knowledge=true;metadata_filter=true;opensearch=true;retrieval=true;s3_vectors=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_0165,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-0166,FILE-INTRO,docs/10.AWSで設計・実装する/10.2.Batch Layerを構成する.md,23,RetrieveAndGenerateは使いません。,official_product_contract,NOT,"NOT(AND(AND(ATOM(retrieval=true), ATOM(generation=true)), ATOM(retrieve_and_generate=true)))",generation=true;retrieval=true;retrieve_and_generate=true,SRC-197;SRC-200,https://docs.aws.amazon.com/bedrock/latest/userguide/knowledge-base-setup.html;https://docs.aws.amazon.com/bedrock/latest/userguide/s3-data-source-connector.html,same_file_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_197_sourceTheorem;SRC_200_sourceTheorem,aurora_pg=true;bedrock_kb=true;dense=true;dimension_contract=true;embedding_model=true;external_knowledge=true;metadata_filter=true;opensearch=true;retrieval=true;s3_vectors=true,generation=true;retrieve_and_generate=true,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,implication/negation requires a relation-preserving source formalization,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-0167,FILE-INTRO,docs/10.AWSで設計・実装する/10.2.Batch Layerを構成する.md,23,AgenticRetrieveStreamは質問分解、反復検索、十分性判断を行えますが、単純な質問でもLatencyと費用が増え得るため、必要な質問型に限定して評価します。,official_product_contract,AND,"AND(AND(AND(ATOM(retrieval=true), ATOM(evaluation=true)), ATOM(latency=true)), ATOM(cost=true))",cost=true;evaluation=true;latency=true;retrieval=true,SRC-197;SRC-200,https://docs.aws.amazon.com/bedrock/latest/userguide/knowledge-base-setup.html;https://docs.aws.amazon.com/bedrock/latest/userguide/s3-data-source-connector.html,same_file_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_197_sourceTheorem;SRC_200_sourceTheorem,aurora_pg=true;bedrock_kb=true;dense=true;dimension_contract=true;embedding_model=true;external_knowledge=true;metadata_filter=true;opensearch=true;retrieval=true;s3_vectors=true,cost=true;evaluation=true;latency=true,INCONCLUSIVE_UNSUPPORTED_ATOMS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,guide formula contains atoms absent from the selected source summaries,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-0171,FILE-INTRO,docs/10.AWSで設計・実装する/10.2.Batch Layerを構成する.md,27,Managed Knowledge Baseの概要、agentic retrieval、ACL awarenessを参照します（確認日：2026年8月22日）。,externally_cited_claim,AND,"AND(AND(AND(ATOM(retrieval=true), ATOM(external_knowledge=true)), ATOM(authorization=true)), ATOM(bedrock_kb=true))",authorization=true;bedrock_kb=true;external_knowledge=true;retrieval=true,SRC-197;SRC-200;SRC-180;SRC-184;SRC-185,https://docs.aws.amazon.com/bedrock/latest/userguide/knowledge-base-setup.html;https://docs.aws.amazon.com/bedrock/latest/userguide/s3-data-source-connector.html;https://docs.aws.amazon.com/bedrock/latest/userguide/knowledge-base-supported.html;https://docs.aws.amazon.com/bedrock/latest/userguide/kb-advanced-parsing.html;https://docs.aws.amazon.com/bedrock/latest/userguide/kb-custom-transformation.html,same_file_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_197_sourceTheorem;SRC_200_sourceTheorem;SRC_180_sourceTheorem;SRC_184_sourceTheorem;SRC_185_sourceTheorem,aurora_pg=true;bedrock_kb=true;chunking=true;dense=true;dimension_contract=true;embedding_model=true;external_knowledge=true;layout=true;metadata_filter=true;ocr=true;opensearch=true;parsing=true;retrieval=true;s3_vectors=true,authorization=true,INCONCLUSIVE_UNSUPPORTED_ATOMS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,guide formula contains atoms absent from the selected source summaries,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-0172,FILE-INTRO,docs/10.AWSで設計・実装する/10.2.Batch Layerを構成する.md,31,Customer-managed Knowledge Baseでは、Knowledge BasesがIngestion Job、Parser、Chunking、Embedding呼び出し、Chunkと出典の対応、Storeへの書き込み、検索APIを管理します。,official_product_contract,AND,"AND(AND(AND(AND(AND(ATOM(provenance_mapping_required=true), ATOM(chunking=true)), ATOM(retrieval=true)), ATOM(external_knowledge=true)), ATOM(bedrock_kb=true)), ATOM(parsing=true))",bedrock_kb=true;chunking=true;external_knowledge=true;parsing=true;provenance_mapping_required=true;retrieval=true,SRC-185;SRC-197;SRC-200;SRC-184;SRC-186,https://docs.aws.amazon.com/bedrock/latest/userguide/kb-custom-transformation.html;https://docs.aws.amazon.com/bedrock/latest/userguide/knowledge-base-setup.html;https://docs.aws.amazon.com/bedrock/latest/userguide/s3-data-source-connector.html;https://docs.aws.amazon.com/bedrock/latest/userguide/kb-advanced-parsing.html;https://docs.aws.amazon.com/bedrock/latest/userguide/kb-chunking.html,same_file_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_185_sourceTheorem;SRC_197_sourceTheorem;SRC_200_sourceTheorem;SRC_184_sourceTheorem;SRC_186_sourceTheorem,aurora_pg=true;bedrock_kb=true;chunking=true;dense=true;dimension_contract=true;embedding_model=true;external_knowledge=true;hierarchical=true;layout=true;metadata_filter=true;ocr=true;opensearch=true;parsing=true;retrieval=true;s3_vectors=true,provenance_mapping_required=true,INCONCLUSIVE_UNSUPPORTED_ATOMS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,guide formula contains atoms absent from the selected source summaries,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-0175,FILE-INTRO,docs/10.AWSで設計・実装する/10.2.Batch Layerを構成する.md,33,標準的な検索・生成・引用を一体化する場合はRetrieveAndGenerate、工程を分離する場合はRetrieve＋Converseを使います。,official_product_contract,IMPLIES,"IMP(AND(AND(ATOM(retrieval=true), ATOM(generation=true)), ATOM(citation=true)), AND(AND(ATOM(retrieval=true), ATOM(generation=true)), ATOM(retrieve_and_generate=true)))",citation=true;generation=true;retrieval=true;retrieve_and_generate=true,SRC-197;SRC-200,https://docs.aws.amazon.com/bedrock/latest/userguide/knowledge-base-setup.html;https://docs.aws.amazon.com/bedrock/latest/userguide/s3-data-source-connector.html,same_file_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_197_sourceTheorem;SRC_200_sourceTheorem,aurora_pg=true;bedrock_kb=true;dense=true;dimension_contract=true;embedding_model=true;external_knowledge=true;metadata_filter=true;opensearch=true;retrieval=true;s3_vectors=true,citation=true;generation=true;retrieve_and_generate=true,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,implication/negation requires a relation-preserving source formalization,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-0177,FILE-INTRO,docs/10.AWSで設計・実装する/10.2.Batch Layerを構成する.md,35,Customer-managed Knowledge Baseの作成、対応StoreとVector Type、Knowledge Baseからの情報取得を参照します（確認日：2026年8月22日）。,externally_cited_claim,AND,"AND(AND(ATOM(retrieval=true), ATOM(external_knowledge=true)), ATOM(bedrock_kb=true))",bedrock_kb=true;external_knowledge=true;retrieval=true,SRC-197,https://docs.aws.amazon.com/bedrock/latest/userguide/knowledge-base-setup.html,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_197_sourceTheorem,aurora_pg=true;bedrock_kb=true;dense=true;dimension_contract=true;embedding_model=true;external_knowledge=true;metadata_filter=true;opensearch=true;retrieval=true;s3_vectors=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_0177,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
