sentence_id,unit_id,file,line_start,sentence,current_logical_status,claim_type,logical_operator,guide_formula,guide_atoms,candidate_source_ids,candidate_source_urls,source_mapping_basis,source_projection_adequacy,unsupported_atoms,risk_flags,review_priority,required_review
SENT-0185,10.4.1,docs/10.AWSで設計・実装する/10.4.検索経路を構成する.md,9,AWSのユーザーガイドでは、filterableなtext fieldを持つ対応構成としてAmazon OpenSearch Serverless、Amazon Aurora PostgreSQL、MongoDB Atlasが案内されています。,INCONCLUSIVE_UNSUPPORTED_ATOMS,official_product_contract,AND,"AND(AND(ATOM(opensearch=true), ATOM(aurora_pg=true)), ATOM(mongodb_atlas=true))",aurora_pg=true;mongodb_atlas=true;opensearch=true,SRC-187,https://docs.aws.amazon.com/bedrock/latest/APIReference/API_KnowledgeBaseVectorSearchConfiguration.html,existing_direct_paragraph_or_technology_mapping,CURATED_OFFICIAL_SPEC_PROJECTION,aurora_pg=true;mongodb_atlas=true;opensearch=true,OFFICIAL_PRODUCT,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN
SENT-0186,10.4.1,docs/10.AWSで設計・実装する/10.4.検索経路を構成する.md,9,一方、KnowledgeBaseVectorSearchConfiguration APIにはOpenSearch Serverlessだけを挙げる記述が残る場合があります。,INCONCLUSIVE_UNFORMALIZED_SENTENCE,externally_cited_claim,UNFORMALIZED,UNFORMALIZED,,SRC-187,https://docs.aws.amazon.com/bedrock/latest/APIReference/API_KnowledgeBaseVectorSearchConfiguration.html,existing_direct_paragraph_or_technology_mapping,CURATED_OFFICIAL_SPEC_PROJECTION,,RELATION;OFFICIAL_PRODUCT,P1,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN
SENT-0189,10.4.1,docs/10.AWSで設計・実装する/10.4.検索経路を構成する.md,9,S3 Vectorsなど疎検索を提供しないstoreではSEMANTICを使います。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,official_product_contract,NOT,"NOT(AND(AND(ATOM(sparse=true), ATOM(retrieval=true)), ATOM(s3_vectors=true)))",retrieval=true;s3_vectors=true;sparse=true,SRC-187,https://docs.aws.amazon.com/bedrock/latest/APIReference/API_KnowledgeBaseVectorSearchConfiguration.html,existing_direct_paragraph_or_technology_mapping,CURATED_OFFICIAL_SPEC_PROJECTION,s3_vectors=true;sparse=true,NUMERIC_OR_PERFORMANCE;RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;RELATION
SENT-0190,10.4.1,docs/10.AWSで設計・実装する/10.4.検索経路を構成する.md,11,OpenSearch ServerlessでHYBRIDを使うindexは、vector engineをfaissとし、embedding modelと同じdimensionのvector field、元のchunkを格納するfilterableなtext field、filter対象のmetadata field、Bedrockが管理するmetadata fieldを作成します。,INCONCLUSIVE_UNSUPPORTED_ATOMS,concrete_technology_claim,AND,"AND(AND(AND(ATOM(bedrock_kb=true), ATOM(opensearch=true)), ATOM(embedding_model=true)), ATOM(dimension_contract=true))",bedrock_kb=true;dimension_contract=true;embedding_model=true;opensearch=true,SRC-052,https://arxiv.org/abs/1702.08734,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,bedrock_kb=true;embedding_model=true;opensearch=true,OFFICIAL_PRODUCT,P1,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-0197,10.4.2,docs/10.AWSで設計・実装する/10.4.検索経路を構成する.md,38,S3 Vectorsはdense vectorによるsemantic searchとmetadata filterを提供し、BM25などのsparse searchは提供しません。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,concrete_technology_claim,NOT,"NOT(AND(AND(AND(AND(ATOM(sparse=true), ATOM(dense=true)), ATOM(s3_vectors=true)), ATOM(metadata_filter=true)), ATOM(parsing=true)))",dense=true;metadata_filter=true;parsing=true;s3_vectors=true;sparse=true,SRC-005,https://doi.org/10.1561/1500000019,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,dense=true;metadata_filter=true;parsing=true;s3_vectors=true,NUMERIC_OR_PERFORMANCE;RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION
SENT-0198,10.4.2,docs/10.AWSで設計・実装する/10.4.検索経路を構成する.md,38,固有名詞や識別子の取りこぼしがある場合は、S3 VectorsへHYBRID指定を送るのではなく、次のいずれかを選びます。,INCONCLUSIVE_UNFORMALIZED_SENTENCE,official_product_contract,UNFORMALIZED,UNFORMALIZED,,SRC-005;SRC-052;SRC-064;SRC-178;SRC-179,https://doi.org/10.1561/1500000019;https://arxiv.org/abs/1702.08734;https://dl.acm.org/doi/10.1145/1571941.1572114;https://docs.aws.amazon.com/bedrock/latest/APIReference/API_agent-runtime_RetrieveAndGenerate.html;https://docs.aws.amazon.com/AmazonS3/latest/userguide/s3-vectors-bedrock-kb.html,same_chapter_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,NUMERIC_OR_PERFORMANCE;RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-0199,10.4.2,docs/10.AWSで設計・実装する/10.4.検索経路を構成する.md,40,vector storeをOpenSearch Serverlessなど、Knowledge BasesのHYBRIDへ対応するstoreへ変更します。,INCONCLUSIVE_UNSUPPORTED_ATOMS,official_product_contract,AND,"AND(AND(ATOM(external_knowledge=true), ATOM(bedrock_kb=true)), ATOM(opensearch=true))",bedrock_kb=true;external_knowledge=true;opensearch=true,SRC-187;SRC-188;SRC-190,https://docs.aws.amazon.com/bedrock/latest/APIReference/API_KnowledgeBaseVectorSearchConfiguration.html;https://docs.aws.amazon.com/bedrock/latest/APIReference/API_agent-runtime_RetrievalFilter.html;https://docs.aws.amazon.com/bedrock/latest/userguide/rerank-use.html,same_file_candidate,CURATED_OFFICIAL_SPEC_PROJECTION,external_knowledge=true;opensearch=true,OFFICIAL_PRODUCT,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN
SENT-0200,10.4.2,docs/10.AWSで設計・実装する/10.4.検索経路を構成する.md,41,S3 Vectorsのsemantic結果とOpenSearchのBM25結果を別々に取得し、LambdaでRRFを適用します。,INCONCLUSIVE_UNSUPPORTED_ATOMS,concrete_technology_claim,AND,"AND(AND(AND(ATOM(retrieval=true), ATOM(s3_vectors=true)), ATOM(opensearch=true)), ATOM(empirical_result=true))",empirical_result=true;opensearch=true;retrieval=true;s3_vectors=true,SRC-005;SRC-064,https://doi.org/10.1561/1500000019;https://dl.acm.org/doi/10.1145/1571941.1572114,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,opensearch=true;s3_vectors=true,NUMERIC_OR_PERFORMANCE;OFFICIAL_PRODUCT,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-0201,10.4.2,docs/10.AWSで設計・実装する/10.4.検索経路を構成する.md,42,sparse結果とdense結果をまとめてBedrock rerankerへ渡します。,INCONCLUSIVE_UNSUPPORTED_ATOMS,official_product_contract,AND,"AND(AND(AND(AND(AND(ATOM(sparse=true), ATOM(dense=true)), ATOM(rerank=true)), ATOM(bedrock_kb=true)), ATOM(parsing=true)), ATOM(empirical_result=true))",bedrock_kb=true;dense=true;empirical_result=true;parsing=true;rerank=true;sparse=true,SRC-187;SRC-190;SRC-005;SRC-052;SRC-064,https://docs.aws.amazon.com/bedrock/latest/APIReference/API_KnowledgeBaseVectorSearchConfiguration.html;https://docs.aws.amazon.com/bedrock/latest/userguide/rerank-use.html;https://doi.org/10.1561/1500000019;https://arxiv.org/abs/1702.08734;https://dl.acm.org/doi/10.1145/1571941.1572114,same_file_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,dense=true;parsing=true,OFFICIAL_PRODUCT,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-0203,10.4.2,docs/10.AWSで設計・実装する/10.4.検索経路を構成する.md,45,複数検索器のscoreは尺度が異なるため直接加算しません。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,general_technical_claim,NOT,NOT(ATOM(retrieval=true)),retrieval=true,SRC-005;SRC-052;SRC-187,https://doi.org/10.1561/1500000019;https://arxiv.org/abs/1702.08734;https://docs.aws.amazon.com/bedrock/latest/APIReference/API_KnowledgeBaseVectorSearchConfiguration.html,same_file_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION
SENT-0204,10.4.2,docs/10.AWSで設計・実装する/10.4.検索経路を構成する.md,45,RRFでは各検索器の順位を使い、rerankerでは統合後のcandidate本文を再評価します。,INCONCLUSIVE_UNSUPPORTED_ATOMS,concrete_technology_claim,AND,"AND(AND(AND(ATOM(ranks_only=true), ATOM(rerank=true)), ATOM(retrieval=true)), ATOM(evaluation=true))",evaluation=true;ranks_only=true;rerank=true;retrieval=true,SRC-064,https://dl.acm.org/doi/10.1145/1571941.1572114,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,evaluation=true;rerank=true;retrieval=true,,P1,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-0206,10.4.2,docs/10.AWSで設計・実装する/10.4.検索経路を構成する.md,47,二つの検索器には同じ安定したchunkidを登録し、本文、version、filter metadata、アクセス制御属性を対応付けます。,INCONCLUSIVE_UNSUPPORTED_ATOMS,general_technical_claim,AND,"AND(ATOM(retrieval=true), ATOM(authorization=true))",authorization=true;retrieval=true,SRC-005;SRC-052;SRC-187,https://doi.org/10.1561/1500000019;https://arxiv.org/abs/1702.08734;https://docs.aws.amazon.com/bedrock/latest/APIReference/API_KnowledgeBaseVectorSearchConfiguration.html,same_file_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,authorization=true,,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-0208,10.4.2,docs/10.AWSで設計・実装する/10.4.検索経路を構成する.md,47,初期比較ではdenseとBM25を各20件、統合後を20件、rerank後を5件とし、各retrieverのcandidate数、timeout、zero-result、失敗時の扱いを独立に記録します。,INCONCLUSIVE_UNSUPPORTED_ATOMS,concrete_technology_claim,AND,"AND(AND(ATOM(dense=true), ATOM(rerank=true)), ATOM(retrieval=true))",dense=true;rerank=true;retrieval=true,SRC-005,https://doi.org/10.1561/1500000019,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,dense=true;rerank=true,NUMERIC_OR_PERFORMANCE,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-0212,10.4.3,docs/10.AWSで設計・実装する/10.4.検索経路を構成する.md,62,equals、in、greaterThan、listContainsなどの候補はRetrievalFilter APIで確認します。,INCONCLUSIVE_UNSUPPORTED_ATOMS,externally_cited_claim,AND,"AND(ATOM(retrieval=true), ATOM(metadata_filter=true))",metadata_filter=true;retrieval=true,SRC-188,https://docs.aws.amazon.com/bedrock/latest/APIReference/API_agent-runtime_RetrievalFilter.html,existing_direct_paragraph_or_technology_mapping,CURATED_OFFICIAL_SPEC_PROJECTION,retrieval=true,OFFICIAL_PRODUCT,P1,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN
SENT-0213,10.4.3,docs/10.AWSで設計・実装する/10.4.検索経路を構成する.md,62,startsWithはOpenSearch Serverlessだけに対応します。,INCONCLUSIVE_UNSUPPORTED_ATOMS,official_product_contract,ATOM,ATOM(opensearch=true),opensearch=true,SRC-188;SRC-189,https://docs.aws.amazon.com/bedrock/latest/APIReference/API_agent-runtime_RetrievalFilter.html;https://docs.aws.amazon.com/AmazonS3/latest/userguide/s3-vectors-metadata-filtering.html,existing_direct_paragraph_or_technology_mapping,CURATED_OFFICIAL_SPEC_PROJECTION,opensearch=true,OFFICIAL_PRODUCT,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN
SENT-0215,10.4.3,docs/10.AWSで設計・実装する/10.4.検索経路を構成する.md,62,S3 Vectorsを直接queryする場合は、S3 Vectorsのmetadata filterに記載されたoperatorだけを使います。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,externally_cited_claim,IMPLIES,"IMP(ATOM(s3_vectors=true), AND(ATOM(s3_vectors=true), ATOM(metadata_filter=true)))",metadata_filter=true;s3_vectors=true,SRC-189,https://docs.aws.amazon.com/AmazonS3/latest/userguide/s3-vectors-metadata-filtering.html,existing_direct_paragraph_or_technology_mapping,CURATED_OFFICIAL_SPEC_PROJECTION,,NUMERIC_OR_PERFORMANCE;RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;RELATION
SENT-0224,10.5.1,docs/10.AWSで設計・実装する/10.5.根拠整形と生成を接続する.md,5,ここでいう一体型のRetrieveAndGenerateは、カスタマーマネージド型のKnowledge Baseでだけ使用します。,INCONCLUSIVE_UNSUPPORTED_ATOMS,official_product_contract,AND,"AND(AND(AND(AND(ATOM(retrieval=true), ATOM(generation=true)), ATOM(external_knowledge=true)), ATOM(bedrock_kb=true)), ATOM(retrieve_and_generate=true))",bedrock_kb=true;external_knowledge=true;generation=true;retrieval=true;retrieve_and_generate=true,SRC-178,https://docs.aws.amazon.com/bedrock/latest/APIReference/API_agent-runtime_RetrieveAndGenerate.html,existing_direct_paragraph_or_technology_mapping,CURATED_OFFICIAL_SPEC_PROJECTION,external_knowledge=true,,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN
SENT-0225,10.5.1,docs/10.AWSで設計・実装する/10.5.根拠整形と生成を接続する.md,5,AWSのRetrieveAndGenerate API Referenceに示されるとおり、Managed Knowledge Baseでは使用できません。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,externally_cited_claim,NOT,"NOT(AND(AND(AND(AND(ATOM(retrieval=true), ATOM(generation=true)), ATOM(external_knowledge=true)), ATOM(bedrock_kb=true)), ATOM(retrieve_and_generate=true)))",bedrock_kb=true;external_knowledge=true;generation=true;retrieval=true;retrieve_and_generate=true,SRC-178,https://docs.aws.amazon.com/bedrock/latest/APIReference/API_agent-runtime_RetrieveAndGenerate.html,existing_direct_paragraph_or_technology_mapping,CURATED_OFFICIAL_SPEC_PROJECTION,external_knowledge=true,STRONG_MODALITY;RELATION;OFFICIAL_PRODUCT,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;RELATION
SENT-0226,10.5.1,docs/10.AWSで設計・実装する/10.5.根拠整形と生成を接続する.md,5,Managed Knowledge BaseではRetrieveまたはAgenticRetrieveStreamで根拠を取得し、生成が必要な場合は結果をConverseへ渡します。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,official_product_contract,IMPLIES,"IMP(AND(AND(AND(AND(ATOM(retrieval=true), ATOM(generation=true)), ATOM(external_knowledge=true)), ATOM(evidence_support=true)), ATOM(bedrock_kb=true)), ATOM(empirical_result=true))",bedrock_kb=true;empirical_result=true;evidence_support=true;external_knowledge=true;generation=true;retrieval=true,SRC-178,https://docs.aws.amazon.com/bedrock/latest/APIReference/API_agent-runtime_RetrieveAndGenerate.html,existing_direct_paragraph_or_technology_mapping,CURATED_OFFICIAL_SPEC_PROJECTION,empirical_result=true;evidence_support=true;external_knowledge=true,RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;RELATION
SENT-0227,10.5.1,docs/10.AWSで設計・実装する/10.5.根拠整形と生成を接続する.md,7,カスタマーマネージド型でKnowledge Basesの標準引用と生成が要件を満たす場合はRetrieveAndGenerateを使います。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,official_product_contract,IMPLIES,"IMP(AND(AND(AND(ATOM(generation=true), ATOM(external_knowledge=true)), ATOM(citation=true)), ATOM(bedrock_kb=true)), AND(AND(ATOM(retrieval=true), ATOM(generation=true)), ATOM(retrieve_and_generate=true)))",bedrock_kb=true;citation=true;external_knowledge=true;generation=true;retrieval=true;retrieve_and_generate=true,SRC-178,https://docs.aws.amazon.com/bedrock/latest/APIReference/API_agent-runtime_RetrieveAndGenerate.html,same_unit_candidate,CURATED_OFFICIAL_SPEC_PROJECTION,external_knowledge=true,RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;RELATION
SENT-0228,10.5.1,docs/10.AWSで設計・実装する/10.5.根拠整形と生成を接続する.md,7,検索結果の重複、版、矛盾、根拠不足を独自に検査する場合は、Retrieve → LambdaでEvidence Set作成 → Converseへ分けます。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,official_product_contract,IMPLIES,"IMP(AND(AND(ATOM(retrieval=true), ATOM(evidence_support=true)), ATOM(empirical_result=true)), AND(ATOM(retrieval=true), ATOM(evidence_support=true)))",empirical_result=true;evidence_support=true;retrieval=true,SRC-178,https://docs.aws.amazon.com/bedrock/latest/APIReference/API_agent-runtime_RetrieveAndGenerate.html,same_unit_candidate,CURATED_OFFICIAL_SPEC_PROJECTION,empirical_result=true;evidence_support=true,RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;RELATION
SENT-0232,10.5.1,docs/10.AWSで設計・実装する/10.5.根拠整形と生成を接続する.md,14,分離型では、Retrieveの結果からtext、location、metadata、scoreを受け取り、citationid、chunkid、documentid、version、sourceuri、retrievalrank、textへ正規化します。,INCONCLUSIVE_UNSUPPORTED_ATOMS,general_technical_claim,AND,"AND(AND(ATOM(retrieval=true), ATOM(citation=true)), ATOM(empirical_result=true))",citation=true;empirical_result=true;retrieval=true,SRC-178,https://docs.aws.amazon.com/bedrock/latest/APIReference/API_agent-runtime_RetrieveAndGenerate.html,same_unit_candidate,CURATED_OFFICIAL_SPEC_PROJECTION,empirical_result=true,,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN
SENT-0235,10.5.2,docs/10.AWSで設計・実装する/10.5.根拠整形と生成を接続する.md,18,各根拠を ... のように識別し、回答の各主張へE01形式のcitation IDを付けるようにします。,INCONCLUSIVE_UNSUPPORTED_ATOMS,general_technical_claim,AND,"AND(AND(ATOM(generation=true), ATOM(citation=true)), ATOM(evidence_support=true))",citation=true;evidence_support=true;generation=true,SRC-178,https://docs.aws.amazon.com/bedrock/latest/APIReference/API_agent-runtime_RetrieveAndGenerate.html,same_file_candidate,CURATED_OFFICIAL_SPEC_PROJECTION,evidence_support=true,NUMERIC_OR_PERFORMANCE,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN
SENT-0240,10.5.3,docs/10.AWSで設計・実装する/10.5.根拠整形と生成を接続する.md,24,JSON Schemaで出力を制約できるmodelとregionは利用時点の対応状況を確認し、非対応の場合もアプリケーション側で同じschemaを検証します。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,externally_cited_claim,IMPLIES,"IMP(ATOM(temporal_freshness=true), ATOM(verification=true))",temporal_freshness=true;verification=true,SRC-191,https://docs.aws.amazon.com/bedrock/latest/userguide/structured-output.html,existing_direct_paragraph_or_technology_mapping,CURATED_OFFICIAL_SPEC_PROJECTION,temporal_freshness=true;verification=true,RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;RELATION
SENT-0242,10.5.3,docs/10.AWSで設計・実装する/10.5.根拠整形と生成を接続する.md,26,生成後は、未知のcitation ID、citationのない検証可能な主張、取得本文に支持されない主張を検出します。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,general_technical_claim,NOT,"NOT(AND(AND(AND(AND(ATOM(retrieval=true), ATOM(generation=true)), ATOM(citation=true)), ATOM(verification=true)), ATOM(evidence_support=true)))",citation=true;evidence_support=true;generation=true;retrieval=true;verification=true,SRC-178,https://docs.aws.amazon.com/bedrock/latest/APIReference/API_agent-runtime_RetrieveAndGenerate.html,same_file_candidate,CURATED_OFFICIAL_SPEC_PROJECTION,evidence_support=true;verification=true,RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;RELATION
SENT-0244,10.5.3,docs/10.AWSで設計・実装する/10.5.根拠整形と生成を接続する.md,28,Amazon Bedrock Guardrailsは有害内容や機密情報の検査へ使えますが、根拠の正しさや文書アクセス条件を検証する機能ではありません。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,official_product_contract,NOT,"NOT(AND(AND(AND(ATOM(verification=true), ATOM(evidence_support=true)), ATOM(bedrock_kb=true)), ATOM(guardrails=true)))",bedrock_kb=true;evidence_support=true;guardrails=true;verification=true,SRC-191,https://docs.aws.amazon.com/bedrock/latest/userguide/structured-output.html,same_unit_candidate,CURATED_OFFICIAL_SPEC_PROJECTION,evidence_support=true;guardrails=true;verification=true,SECURITY_OR_PRIVACY;RELATION;OFFICIAL_PRODUCT,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;RELATION
