baseline_sentence_id,file,target_sentence,target_sentence_sha256,claim_type,evidence_required,classification_reason,source_verdict,review_status
SENT-4086,docs/9.失敗パターンに応じて高度化する/9.7.GraphRAG.md,文書を削除するときは、チャンクだけでなく、その文書から作った関係と要約も再計算します。,22e8589be6272e5aad9666f8fc7f66a9c66b74d07217749a749a81fcc72057b1,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-4129,docs/9.失敗パターンに応じて高度化する/9.8.Multimodal RAG.md,まず媒体内で順位を作り、その後に順位統合、質問経路、証拠間の関係を使ってまとめます。,92969df22699852cc84dee092da86a4f46cb4e6ebccb31bf9105baf6806ca6ec,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-4130,docs/9.失敗パターンに応じて高度化する/9.8.Multimodal RAG.md,異なる符号化器のコサイン類似度を、そのまま足しません。,61aab6615a393a0bb15ffdc494c2296294f80778c246d3cbffdbb06215331447,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-4134,docs/9.失敗パターンに応じて高度化する/9.8.Multimodal RAG.md,本書では、査読付き研究が複数ある文書画像検索、レイアウト解析、表構造認識を中心に扱います。,0fe743d8d80bf68b119603f121ba339d383f522f4596459431047dd7e069d61a,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-4150,docs/9.失敗パターンに応じて高度化する/9.8.Multimodal RAG.md,顔、個人情報、画面上の認証情報、画像内のプロンプトインジェクションを安全試験へ含めます。,0cdaac68472b55bd79580694a737944916c6fedd58aeaa4964ebd7e285131864,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-4167,docs/9.失敗パターンに応じて高度化する/9.9.Agentic RAG.md,本番では自由な無限ループを許さず、最大手順数、終了期限、トークンと金額の上限、代替経路を状態遷移へ組み込みます。,18e166a56725043bd02aae2a48c926c27d487f4c7365224b09806f930b4585ea,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-4187,docs/9.失敗パターンに応じて高度化する/9.9.Agentic RAG.md,図9-7は、生成モデルの提案を、ツール台帳、引数検証、サーバー側認可、必要な場合の人の承認、実行の順に通す設計として読みます。,312c145084e5d7e575b875c4d28462a9c90b2af6a3bf3b7a42b4e88eb7e08135,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-4203,docs/9.失敗パターンに応じて高度化する/9.9.Agentic RAG.md,エージェントが読む文書、メール、Webページ、ツール結果は未信頼入力として扱い、その中の命令を上位指示や認可判断として実行しません。,c30d3a824e2914166ff71bb0a3a7e896186a2acb4bb57690bd9cec4f237a5da6,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-4217,docs/9.失敗パターンに応じて高度化する/9.9.Agentic RAG.md,通常RAGまたは固定手順を基準とし、対象失敗の改善が追加の遅延、費用、手順のばらつきに見合うかを比較します。,97c5f2216b9107c36f2fe4107838fc8ce6f21ee9cc86454c4892cb7de92cf0fe,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-4218,docs/9.失敗パターンに応じて高度化する/9.9.Agentic RAG.md,ツール障害、矛盾する結果、プロンプトインジェクション、予算切れ、権限変更をストレス試験へ含めます。,93fa5158106f4d159b4072e3e7c2d2a4a13ae7c42e3f07de712c8aa6ed7fe9f3,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-4223,docs/9.失敗パターンに応じて高度化する/9.9.Agentic RAG.md,複数エージェント化は、個別の検証計画を用意できる場合の実験対象とします。,f6af5a12e47bfa62aa7740f4a66b9c1545e0bd171e7c64e01b7cb3ece80c5e89,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-4224,docs/9.失敗パターンに応じて高度化する/序文.md,基本RAGの評価後も、会話文脈、複数source、構造化データ、長文、関係探索、図表、業務操作の各sliceで失敗が残るかを個別に確認します。,540b19285bb4b099bf9fe0d4e8efb828f09fd24c8dbb9bbb55d3a70a774aa5bd,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-4233,docs/9.失敗パターンに応じて高度化する/序文.md,Federated・Routed RAGは、Adaptive-RAGとWhen and How to Augment Your Inputを根拠に、情報源別のRecallと費用を測るルーティングを扱います。,e3877e38d3103cda6a79f46a528b71d12b373c4a691284b5a45c481ed7fa33b6,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-4246,docs/9.失敗パターンに応じて高度化する/序文.md,各方式は、対象となる失敗、仕組み、研究上の根拠、評価方法、停止条件の順に確認します。,e6431960142aadc970f8257b3cfe7fc48bd6f4180a0ce46949775845581482e4,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-4247,docs/9.失敗パターンに応じて高度化する/序文.md,単一の指標や一つのデータセットだけで一般化せず、基本構成との差を同じ評価データで測ります。,753849a9994c90ee993c28c8abf305a070f03191084039cb3d0ac20ed9d7eba1,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-4265,docs/章構成.md,1.7. RAGを支える研究,4bbf0aea061225f11ef6d5e4c7cfcfa1f714e69ba779403682ea98945a477a34,expository_or_structural,no,Wave 4二者レビューで表・索引・見出し等の非命題要素として確定,REMOVE_OR_REPLACE,FINAL_TWO_REVIEWER_APPROVED
SENT-4302,docs/章構成.md,5.4. Context compression,4e2b92733ec37ee1312d5acda1897a39c730093d9b89a22de3c63d5aa37d14d4,expository_or_structural,no,Wave 4二者レビューで表・索引・見出し等の非命題要素として確定,REMOVE_OR_REPLACE,FINAL_TWO_REVIEWER_APPROVED
SENT-4314,docs/章構成.md,6.4. Citation設計,6b7d61f69ad023ff7cf167241321f3d4668b4836dfcfb135c5dc4b2cd8efa4e0,expository_or_structural,no,Wave 4二者レビューで表・索引・見出し等の非命題要素として確定,REMOVE_OR_REPLACE,FINAL_TWO_REVIEWER_APPROVED
SENT-4372,docs/索引.md,埋め込み（Embedding）：[Embedding設計](3.回答に使う資料を準備する/3.6.Embedding設計.md),a131bcdffa2409cac49a9c7a52fcc7b69a8c73a7d1f8cfb4bb236d93ad2a699b,expository_or_structural,no,Wave 4二者レビューで表・索引・見出し等の非命題要素として確定,REMOVE_OR_REPLACE,FINAL_TWO_REVIEWER_APPROVED
SENT-4385,docs/索引.md,再順位付け（Reranking）：[Reranking](5.根拠を選別・整形する/5.3.Reranking.md),85be0bc918a9e9efcd63eb6474254edc195c172f303e3fd96480c14bfd6e4d93,expository_or_structural,no,Wave 4二者レビューで表・索引・見出し等の非命題要素として確定,REMOVE_OR_REPLACE,FINAL_TWO_REVIEWER_APPROVED
SENT-4387,docs/索引.md,疎検索（Sparse retrieval）：[Sparse retrieval](4.質問に合う根拠を探す/4.3.Sparse retrieval.md),f4407800758a0c94ab57eec0495f1bae78f56917b2145771cd67a9309280d07a,expository_or_structural,no,Wave 4二者レビューで表・索引・見出し等の非命題要素として確定,REMOVE_OR_REPLACE,FINAL_TWO_REVIEWER_APPROVED
SENT-4389,docs/索引.md,チャンク分割（Chunking）：[Chunking設計](3.回答に使う資料を準備する/3.4.Chunking設計.md),ba2b556e77a19bbf69a65ea76cf72510ae6c955bedcdd076add6d8a17c6a735f,expository_or_structural,no,Wave 4二者レビューで表・索引・見出し等の非命題要素として確定,REMOVE_OR_REPLACE,FINAL_TWO_REVIEWER_APPROVED
SENT-4394,docs/索引.md,ハイブリッド検索（Hybrid retrieval）：[Hybrid retrieval](4.質問に合う根拠を探す/4.5.Hybrid retrieval.md),9f71a5b0aad1a27e51e30257cad1e2b383000722ce864bfa665a5eb8739e3c1a,expository_or_structural,no,Wave 4二者レビューで表・索引・見出し等の非命題要素として確定,REMOVE_OR_REPLACE,FINAL_TWO_REVIEWER_APPROVED
SENT-4398,docs/索引.md,密検索（Dense retrieval）：[Dense retrieval](4.質問に合う根拠を探す/4.4.Dense retrieval.md),f66f77c4c1177276ee2cd964adf41fb0a605c9bea6d0a1e8b5d27f66669ec68e,expository_or_structural,no,Wave 4二者レビューで表・索引・見出し等の非命題要素として確定,REMOVE_OR_REPLACE,FINAL_TWO_REVIEWER_APPROVED
SENT-4407,docs/索引.md,ANN（Approximate Nearest Neighbor、近似最近傍探索）：[Index構築とライフサイクル](3.回答に使う資料を準備する/3.7.Index構築とライフサイクル.md),bdfd42562e25506a6c012e05a4aae13dd7362e0400b2e3fa0e0e0a1cdfe1e0ba,expository_or_structural,no,Wave 4二者レビューで表・索引・見出し等の非命題要素として確定,REMOVE_OR_REPLACE,FINAL_TWO_REVIEWER_APPROVED
SENT-4410,docs/索引.md,HNSW（Hierarchical Navigable Small World）：[Index構築とライフサイクル](3.回答に使う資料を準備する/3.7.Index構築とライフサイクル.md),9ea2e898f151f914433a06adb33ce1f972e8bb50081f6a32de21b1ab71675f11,expository_or_structural,no,Wave 4二者レビューで表・索引・見出し等の非命題要素として確定,REMOVE_OR_REPLACE,FINAL_TWO_REVIEWER_APPROVED
SENT-4413,docs/索引.md,MMR（Maximal Marginal Relevance、最大周辺関連性）：[重複排除とDiversity](5.根拠を選別・整形する/5.2.重複排除とDiversity.md),0ebcc6f3f8b9d50cb357afb404e9157c320a74f6eb7430bce133daf6d01ef549,expository_or_structural,no,Wave 4二者レビューで表・索引・見出し等の非命題要素として確定,REMOVE_OR_REPLACE,FINAL_TWO_REVIEWER_APPROVED
SENT-4415,docs/索引.md,RRF（Reciprocal Rank Fusion、相互順位統合）：[Query変換](4.質問に合う根拠を探す/4.2.Query変換.md),24ff96a5b65252c8666d4b20d740099e21ec3407549de396bdaacce7d1693149,expository_or_structural,no,Wave 4二者レビューで表・索引・見出し等の非命題要素として確定,REMOVE_OR_REPLACE,FINAL_TWO_REVIEWER_APPROVED
SENT-4417,docs/索引.md,SLO（Service Level Objective、サービス水準目標）：[Regression・A-B・Canary](7.品質を評価し改善する/7.8.Regression・A-B・Canary.md),d414d53386e35db16dea88b2d95aedf1e23ab149557257aa3d2be98fc5c76cf6,expository_or_structural,no,Wave 4二者レビューで表・索引・見出し等の非命題要素として確定,REMOVE_OR_REPLACE,FINAL_TWO_REVIEWER_APPROVED
SENT-4418,docs/索引.md,TF-IDF（Term Frequency-Inverse Document Frequency、単語頻度・逆文書頻度）：[Sparse retrieval](4.質問に合う根拠を探す/4.3.Sparse retrieval.md),95b584831193420714f71c6fe92d6f43b5b6a961b5a323f1a3118067dd6e8d80,expository_or_structural,no,Wave 4二者レビューで表・索引・見出し等の非命題要素として確定,REMOVE_OR_REPLACE,FINAL_TWO_REVIEWER_APPROVED
