source_id,title,url,trust_tier,inspection_status,evidence_scope,formal_atoms,projection_summary,retrieval_date,notes,source_formula,lean_symbol,projection_adequacy,projection_review_scope,projection_reviewer,projection_review_date,truth_boundary
SRC-039,PoisonedRAG: Knowledge Corruption Attacks to Retrieval-Augmented Generation of Large Language Models,https://arxiv.org/abs/2402.07867,B,PRIMARY_ABSTRACT_INSPECTED,abstract,empirical_result=true;evaluation=true;external_knowledge=true;generation=true;hallucination=true;rag=true;retrieval=true;security=true;temporal_freshness=true,"Controlled projection: rag=true, retrieval=true, generation=true, external_knowledge=true, hallucination=true, temporal_freshness=true, evaluation=true, security=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(empirical_result=true, evaluation=true, external_knowledge=true, generation=true, hallucination=true, rag=true, retrieval=true, security=true, temporal_freshness=true)",SRC_039_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-040,Role-based access control models,https://doi.org/10.1109/2.485845,A,PRIMARY_PAGE_INSPECTED,primary_page,authorization=true,Controlled projection: authorization=true,2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,AND(authorization=true),SRC_040_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-041,"Cedar: A New Language for Expressive, Fast, Safe, and Analyzable Authorization (Extended Version)",https://arxiv.org/abs/2403.04651,B,PRIMARY_ABSTRACT_INSPECTED,abstract,authorization=true;evaluation=true;retrieval=true,"Controlled projection: retrieval=true, evaluation=true, authorization=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(authorization=true, evaluation=true, retrieval=true)",SRC_041_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-042,Sentence-BERT: Sentence Embeddings using Siamese BERT-Networks,https://arxiv.org/abs/1908.10084,B,PRIMARY_ABSTRACT_INSPECTED,abstract,cosine_compatible=true;dense=true;empirical_result=true;evaluation=true;independent_encoding=true;retrieval=true,"Controlled projection: retrieval=true, dense=true, evaluation=true, empirical_result=true, cosine_compatible=true, independent_encoding=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(cosine_compatible=true, dense=true, empirical_result=true, evaluation=true, independent_encoding=true, retrieval=true)",SRC_042_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-043,Dense Passage Retrieval for Open-Domain Question Answering,https://arxiv.org/abs/2004.04906,B,PRIMARY_ABSTRACT_INSPECTED,abstract,benchmark=true;dense=true;document_statistics=true;dual_encoder=true;empirical_result=true;evaluation=true;length_normalization=true;lexical=true;open_domain_qa=true;recall_metric=true;retrieval=true;similarity=dot_product;tf_saturation=true,"Controlled projection: retrieval=true, open_domain_qa=true, dense=true, lexical=true, document_statistics=true, tf_saturation=true, length_normalization=true, dual_encoder=true, evaluation=true, benchmark=true, recall_metric=true, empirical_result=true, similarity=dot_product",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(benchmark=true, dense=true, document_statistics=true, dual_encoder=true, empirical_result=true, evaluation=true, length_normalization=true, lexical=true, open_domain_qa=true, recall_metric=true, retrieval=true, similarity=dot_product, tf_saturation=true)",SRC_043_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-044,MTEB: Massive Text Embedding Benchmark,https://arxiv.org/abs/2210.07316,B,PRIMARY_ABSTRACT_INSPECTED,abstract,benchmark=true;empirical_result=true;evaluation=true;rerank=true;retrieval=true,"Controlled projection: retrieval=true, rerank=true, evaluation=true, benchmark=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(benchmark=true, empirical_result=true, evaluation=true, rerank=true, retrieval=true)",SRC_044_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-045,ColBERT: Efficient and Effective Passage Search via Contextualized Late Interaction over BERT,https://arxiv.org/abs/2004.12832,B,PRIMARY_ABSTRACT_INSPECTED,abstract,cost=true;dense=true;empirical_result=true;evaluation=true;generation=true;late_interaction=true;multi_vector=true;rerank=true;retrieval=true,"Controlled projection: retrieval=true, generation=true, late_interaction=true, rerank=true, evaluation=true, cost=true, empirical_result=true, dense=true, multi_vector=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(cost=true, dense=true, empirical_result=true, evaluation=true, generation=true, late_interaction=true, multi_vector=true, rerank=true, retrieval=true)",SRC_045_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-046,Matryoshka Representation Learning,https://arxiv.org/abs/2205.13147,B,PRIMARY_ABSTRACT_INSPECTED,abstract,cost=true;dimension_contract=true;empirical_result=true;learned=true;retrieval=true,"Controlled projection: retrieval=true, learned=true, cost=true, dimension_contract=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(cost=true, dimension_contract=true, empirical_result=true, learned=true, retrieval=true)",SRC_046_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-047,Efficient and robust approximate nearest neighbor search using Hierarchical Navigable Small World graphs,https://arxiv.org/abs/1603.09320,B,PRIMARY_ABSTRACT_INSPECTED,abstract,ann=true;empirical_result=true;evaluation=true;graph_index=true;hierarchical=true;incremental_updates=true;recall_latency_tradeoff=true;retrieval=true,"Controlled projection: retrieval=true, hierarchical=true, ann=true, graph_index=true, incremental_updates=true, evaluation=true, empirical_result=true, recall_latency_tradeoff=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(ann=true, empirical_result=true, evaluation=true, graph_index=true, hierarchical=true, incremental_updates=true, recall_latency_tradeoff=true, retrieval=true)",SRC_047_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-048,Anserini Gets Dense Retrieval: Integration of Lucene's HNSW Indexes,https://arxiv.org/abs/2304.12139,B,PRIMARY_ABSTRACT_INSPECTED,abstract,ann=true;dense=true;empirical_result=true;inverted_index_compatible=true;length_normalization=true;lexical=true;retrieval=true;sparse=true;tf_saturation=true,"Controlled projection: retrieval=true, dense=true, sparse=true, lexical=true, tf_saturation=true, length_normalization=true, inverted_index_compatible=true, ann=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(ann=true, dense=true, empirical_result=true, inverted_index_compatible=true, length_normalization=true, lexical=true, retrieval=true, sparse=true, tf_saturation=true)",SRC_048_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-049,ACORN: Performant and Predicate-Agnostic Search Over Vector Embeddings and Structured Data,https://arxiv.org/abs/2403.04871,B,PRIMARY_ABSTRACT_INSPECTED,abstract,acl_before_exposure=true;ann=true;benchmark=true;dense=true;empirical_result=true;evaluation=true;filter_aware=true;graph_index=true;hierarchical=true;retrieval=true;subgraph_retrieval=true,"Controlled projection: retrieval=true, hierarchical=true, subgraph_retrieval=true, dense=true, ann=true, graph_index=true, filter_aware=true, evaluation=true, benchmark=true, empirical_result=true, acl_before_exposure=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(acl_before_exposure=true, ann=true, benchmark=true, dense=true, empirical_result=true, evaluation=true, filter_aware=true, graph_index=true, hierarchical=true, retrieval=true, subgraph_retrieval=true)",SRC_049_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-050,NaviX: A Native Vector Index Design for Graph DBMSs With Robust Predicate-Agnostic Search Performance,https://arxiv.org/abs/2506.23397,B,PRIMARY_ABSTRACT_INSPECTED,abstract,adaptive_strategy=true;ann=true;dense=true;disk_backed=true;empirical_result=true;evaluation=true;filter_aware=true;filter_first=true;hierarchical=true;retrieval=true,"Controlled projection: retrieval=true, hierarchical=true, dense=true, disk_backed=true, filter_aware=true, evaluation=true, empirical_result=true, adaptive_strategy=true, ann=true, filter_first=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(adaptive_strategy=true, ann=true, dense=true, disk_backed=true, empirical_result=true, evaluation=true, filter_aware=true, filter_first=true, hierarchical=true, retrieval=true)",SRC_050_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-051,Product Quantization for Nearest Neighbor Search,https://doi.org/10.1109/TPAMI.2010.57,A,PRIMARY_PAGE_INSPECTED,primary_page,ann_support=true;compressed_vectors=true;compression=true;retrieval=true,"Controlled projection: retrieval=true, compression=true, ann_support=true, compressed_vectors=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(ann_support=true, compressed_vectors=true, compression=true, retrieval=true)",SRC_051_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-052,Billion-scale similarity search with GPUs,https://arxiv.org/abs/1702.08734,B,PRIMARY_ABSTRACT_INSPECTED,abstract,ann=true;compression=true;dimension_contract=true;empirical_result=true;gpu_accelerated=true;hierarchical=true;retrieval=true;scalability=true,"Controlled projection: retrieval=true, hierarchical=true, compression=true, gpu_accelerated=true, scalability=true, dimension_contract=true, empirical_result=true, ann=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(ann=true, compression=true, dimension_contract=true, empirical_result=true, gpu_accelerated=true, hierarchical=true, retrieval=true, scalability=true)",SRC_052_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
