sentence_id,docs_commit,original_sentence,revised_sentence,semantic_proposition,logical_operator,claim_type,modality,scope,primary_source_ids,source_locator,source_claim_role,supported_atoms,unsupported_atoms,unsupported_relation,appropriateness_verdict,verdict_reason,normative_criteria,exceptions,external_truth_level,action,owner,due_date,unblock_condition,lean_theorem,lean_assurance,axiom_audit,primary_reviewer,primary_review_date,independent_reviewer,independent_review_date,review_status,axis_authority,axis_directness,axis_completeness,axis_claim_polarity,axis_scope,axis_modality,axis_pedagogical_validity,axis_formalization_validity
SENT-0989,52bebecfb2a435d0e7ff2efea557c5799674ded6,ベクトルストアごとに、メタデータのキー数、値の大きさ、型、配列、フィルター演算子の制約があります。,本ガイドの基本構成では、ベクトルストアごとに、メタデータのキー数、値の大きさ、型、配列、フィルター演算子の制約があります。,UNFORMALIZED,UNFORMALIZED,general_technical_claim,UNCLASSIFIED,3.5.5 (docs/3.回答に使う資料を準備する/3.5.Metadata・Provenance・ACL設計.md:141),SRC-002;SRC-005;SRC-009;SRC-010;SRC-011,UNVERIFIED_CANDIDATE_URL_ONLY,BACKGROUND_CITATION,,,,REWRITE_REQUIRED,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=未支持atom=none-explicit; 主張極性=BACKGROUND_CITATIONとして再分類; スコープ=PASS_AFTER_TEST_SCOPE_QUALIFICATION; モダリティ=PASS_AFTER_HYPOTHESIS_QUALIFIER; 教材妥当性=PASS_AS_EXPLICIT_TESTABLE_HYPOTHESIS; 形式化妥当性=FAIL_UNFORMALIZED。「ベクトルストアごとに、メタデータのキー数、値の大きさ、型、配列、フィルター演算子の制約があります。」は候補資料(SRC-002;SRC-005;SRC-009;SRC-010;SRC-011)に直接locatorがなく、一般的事実としてはFAIL_UNFORMALIZEDが残る。原文の対象と作用を維持したまま、本ガイドの構成または対象データでの検証へスコープを限定すれば教材上の検討事項を保持できる。,,,UNVERIFIED,原文をrevised_sentenceへ置換し、対象データ、比較条件、観測指標、合否閾値を同じ節に追記する。検証後に限り事実表現へ戻し、意味を保存して再形式化する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_UNFORMALIZED,BACKGROUND_CITATION,PASS_AFTER_TEST_SCOPE_QUALIFICATION,PASS_AFTER_HYPOTHESIS_QUALIFIER,PASS_AS_EXPLICIT_TESTABLE_HYPOTHESIS,FAIL_UNFORMALIZED
SENT-0990,52bebecfb2a435d0e7ff2efea557c5799674ded6,メタデータスキーマへ版を付け、旧チャンクの移行方法を定めます。,メタデータスキーマへ版を付け、旧チャンクの移行方法を定めます。,UNFORMALIZED,UNFORMALIZED,general_technical_claim,UNCLASSIFIED,3.5.5 (docs/3.回答に使う資料を準備する/3.5.Metadata・Provenance・ACL設計.md:142),SRC-002;SRC-005;SRC-009;SRC-010;SRC-011,NOT_APPLICABLE_LOCAL_NORM,HYPOTHESIS,,,,APPROPRIATE_NORMATIVE,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=未支持atom=none-explicit; 主張極性=HYPOTHESISとして再分類; スコープ=PASS_LOCAL_DESIGN_POLICY; モダリティ=PASS_AS_DISCLOSED_NORMATIVE_RULE; 教材妥当性=PASS_AFTER_EXPLICIT_CRITERIA_AND_EXCEPTION; 形式化妥当性=FAIL_UNFORMALIZED。「メタデータスキーマへ版を付け、旧チャンクの移行方法を定めます。」は外的真偽の断定ではなく、対象・処理・判断を特定した設計・運用上の選択規則として読める。ただし候補資料(SRC-002;SRC-005;SRC-009;SRC-010;SRC-011)はURL単位で、直接locatorは未確認。規範の判断基準と例外を明示すれば教材として採用できる。形式面ではFAIL_UNFORMALIZEDを別途解消する必要がある。,対象要件、適用条件、観測可能な受入基準、担当、失敗時の処理を明示すること,適用条件を満たさない場合は単純な経路または回答保留へ戻し、例外理由と期限を記録する,NOT_APPLICABLE,本文は維持し、節内に判断基準「対象要件、適用条件、観測可能な受入基準、担当、失敗時の処理を明示すること」と例外「適用条件を満たさない場合は単純な経路または回答保留へ戻し、例外理由と期限を記録する」を明記する。経験的な効果保証とは分離し、意味を保存して再形式化する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_UNFORMALIZED,HYPOTHESIS,PASS_LOCAL_DESIGN_POLICY,PASS_AS_DISCLOSED_NORMATIVE_RULE,PASS_AFTER_EXPLICIT_CRITERIA_AND_EXCEPTION,FAIL_UNFORMALIZED
SENT-1020,52bebecfb2a435d0e7ff2efea557c5799674ded6,埋め込み（embedding）は、テキストを固定長の数値ベクトルへ写す処理です。,本ガイドでは、埋め込み（embedding）を「テキストを固定長の数値ベクトルへ写す処理」として用います。,UNFORMALIZED,UNFORMALIZED,general_technical_claim,UNCLASSIFIED,3.6.1 (docs/3.回答に使う資料を準備する/3.6.Embedding設計.md:8),SRC-002;SRC-005;SRC-009;SRC-010;SRC-011,NOT_APPLICABLE_LOCAL_NORM,DEFINITION_OR_SPEC,,,,APPROPRIATE_NORMATIVE,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=未支持atom=none-explicit; 主張極性=DEFINITION_OR_SPECとして再分類; スコープ=PASS_AFTER_LOCAL_GUIDE_SCOPE; モダリティ=PASS_AFTER_DEFINITION_QUALIFIER; 教材妥当性=PASS_AFTER_LOCAL_DEFINITION_QUALIFIER; 形式化妥当性=FAIL_UNFORMALIZED。一般的事実としての権威性・直接性は候補URLだけでは確認できないが、ガイド内の操作的定義へスコープを限定すれば、強い外的真偽を主張せず教材上の役割を保てる。形式面ではFAIL_UNFORMALIZEDが残る。,用語を本ガイド内で一貫して用い、外部仕様上の定義と区別すること,公式標準または製品仕様に別定義がある場合は名称と版を併記し、その定義を優先する,NOT_APPLICABLE,原文をrevised_sentenceへ置換し、用語集と本文で同じ操作的定義を使用して再形式化する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_UNFORMALIZED,DEFINITION_OR_SPEC,PASS_AFTER_LOCAL_GUIDE_SCOPE,PASS_AFTER_DEFINITION_QUALIFIER,PASS_AFTER_LOCAL_DEFINITION_QUALIFIER,FAIL_UNFORMALIZED
SENT-1021,52bebecfb2a435d0e7ff2efea557c5799674ded6,意味や用法が近いテキストは、学習されたベクトル空間でも近くなることが期待されます。,本ガイドの基本構成では、意味や用法が近いテキストは、学習されたベクトル空間でも近くなることが期待されます。,UNFORMALIZED,UNFORMALIZED,general_technical_claim,UNCLASSIFIED,3.6.1 (docs/3.回答に使う資料を準備する/3.6.Embedding設計.md:9),SRC-002;SRC-005;SRC-009;SRC-010;SRC-011,UNVERIFIED_CANDIDATE_URL_ONLY,BACKGROUND_CITATION,,,,REWRITE_REQUIRED,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=未支持atom=none-explicit; 主張極性=BACKGROUND_CITATIONとして再分類; スコープ=PASS_AFTER_TEST_SCOPE_QUALIFICATION; モダリティ=PASS_AFTER_HYPOTHESIS_QUALIFIER; 教材妥当性=PASS_AS_EXPLICIT_TESTABLE_HYPOTHESIS; 形式化妥当性=FAIL_UNFORMALIZED。「意味や用法が近いテキストは、学習されたベクトル空間でも近くなることが期待されます。」は候補資料(SRC-002;SRC-005;SRC-009;SRC-010;SRC-011)に直接locatorがなく、一般的事実としてはFAIL_UNFORMALIZEDが残る。原文の対象と作用を維持したまま、本ガイドの構成または対象データでの検証へスコープを限定すれば教材上の検討事項を保持できる。,,,UNVERIFIED,原文をrevised_sentenceへ置換し、対象データ、比較条件、観測指標、合否閾値を同じ節に追記する。検証後に限り事実表現へ戻し、意味を保存して再形式化する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_UNFORMALIZED,BACKGROUND_CITATION,PASS_AFTER_TEST_SCOPE_QUALIFICATION,PASS_AFTER_HYPOTHESIS_QUALIFIER,PASS_AS_EXPLICIT_TESTABLE_HYPOTHESIS,FAIL_UNFORMALIZED
SENT-1025,52bebecfb2a435d0e7ff2efea557c5799674ded6,ベクトルの近さは、学習された表現上の類似度です。,本ガイドでは、ベクトルの近さを「学習された表現上の類似度」として用います。,UNFORMALIZED,UNFORMALIZED,general_technical_claim,UNCLASSIFIED,3.6.1 (docs/3.回答に使う資料を準備する/3.6.Embedding設計.md:15),SRC-002;SRC-005;SRC-009;SRC-010;SRC-011,NOT_APPLICABLE_LOCAL_NORM,DEFINITION_OR_SPEC,,,,APPROPRIATE_NORMATIVE,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=未支持atom=none-explicit; 主張極性=DEFINITION_OR_SPECとして再分類; スコープ=PASS_AFTER_LOCAL_GUIDE_SCOPE; モダリティ=PASS_AFTER_DEFINITION_QUALIFIER; 教材妥当性=PASS_AFTER_LOCAL_DEFINITION_QUALIFIER; 形式化妥当性=FAIL_UNFORMALIZED。一般的事実としての権威性・直接性は候補URLだけでは確認できないが、ガイド内の操作的定義へスコープを限定すれば、強い外的真偽を主張せず教材上の役割を保てる。形式面ではFAIL_UNFORMALIZEDが残る。,用語を本ガイド内で一貫して用い、外部仕様上の定義と区別すること,公式標準または製品仕様に別定義がある場合は名称と版を併記し、その定義を優先する,NOT_APPLICABLE,原文をrevised_sentenceへ置換し、用語集と本文で同じ操作的定義を使用して再形式化する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_UNFORMALIZED,DEFINITION_OR_SPEC,PASS_AFTER_LOCAL_GUIDE_SCOPE,PASS_AFTER_DEFINITION_QUALIFIER,PASS_AFTER_LOCAL_DEFINITION_QUALIFIER,FAIL_UNFORMALIZED
SENT-1028,52bebecfb2a435d0e7ff2efea557c5799674ded6,図3-3は、左側で文章をベクトルへ変換し、右側で質問に近い文書を候補として選ぶ流れを示します。,本ガイドの基本構成では、図3-3は、左側で文章をベクトルへ変換し、右側で質問に近い文書を候補として選ぶ流れを示します。,UNFORMALIZED,UNFORMALIZED,general_technical_claim,UNCLASSIFIED,3.6.1 (docs/3.回答に使う資料を準備する/3.6.Embedding設計.md:19),SRC-002;SRC-005;SRC-009;SRC-010;SRC-011,UNVERIFIED_CANDIDATE_URL_ONLY,BACKGROUND_CITATION,,,,REWRITE_REQUIRED,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=未支持atom=none-explicit; 主張極性=BACKGROUND_CITATIONとして再分類; スコープ=PASS_AFTER_TEST_SCOPE_QUALIFICATION; モダリティ=PASS_AFTER_HYPOTHESIS_QUALIFIER; 教材妥当性=PASS_AS_EXPLICIT_TESTABLE_HYPOTHESIS; 形式化妥当性=FAIL_UNFORMALIZED。「図3-3は、左側で文章をベクトルへ変換し、右側で質問に近い文書を候補として選ぶ流れを示します。」は候補資料(SRC-002;SRC-005;SRC-009;SRC-010;SRC-011)に直接locatorがなく、一般的事実としてはFAIL_UNFORMALIZEDが残る。原文の対象と作用を維持したまま、本ガイドの構成または対象データでの検証へスコープを限定すれば教材上の検討事項を保持できる。,,,UNVERIFIED,原文をrevised_sentenceへ置換し、対象データ、比較条件、観測指標、合否閾値を同じ節に追記する。検証後に限り事実表現へ戻し、意味を保存して再形式化する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_UNFORMALIZED,BACKGROUND_CITATION,PASS_AFTER_TEST_SCOPE_QUALIFICATION,PASS_AFTER_HYPOTHESIS_QUALIFIER,PASS_AS_EXPLICIT_TESTABLE_HYPOTHESIS,FAIL_UNFORMALIZED
SENT-1031,52bebecfb2a435d0e7ff2efea557c5799674ded6,埋め込みは文章をベクトル空間へ写し、ベクトル間の距離を近さの指標として使います。,本ガイドの基本構成では、埋め込みは文章をベクトル空間へ写し、ベクトル間の距離を近さの指標として使います。,UNFORMALIZED,UNFORMALIZED,general_technical_claim,UNCLASSIFIED,3.6.1 (docs/3.回答に使う資料を準備する/3.6.Embedding設計.md:22),SRC-002;SRC-005;SRC-009;SRC-010;SRC-011,UNVERIFIED_CANDIDATE_URL_ONLY,BACKGROUND_CITATION,,,,REWRITE_REQUIRED,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=未支持atom=none-explicit; 主張極性=BACKGROUND_CITATIONとして再分類; スコープ=PASS_AFTER_TEST_SCOPE_QUALIFICATION; モダリティ=PASS_AFTER_HYPOTHESIS_QUALIFIER; 教材妥当性=PASS_AS_EXPLICIT_TESTABLE_HYPOTHESIS; 形式化妥当性=FAIL_UNFORMALIZED。「埋め込みは文章をベクトル空間へ写し、ベクトル間の距離を近さの指標として使います。」は候補資料(SRC-002;SRC-005;SRC-009;SRC-010;SRC-011)に直接locatorがなく、一般的事実としてはFAIL_UNFORMALIZEDが残る。原文の対象と作用を維持したまま、本ガイドの構成または対象データでの検証へスコープを限定すれば教材上の検討事項を保持できる。,,,UNVERIFIED,原文をrevised_sentenceへ置換し、対象データ、比較条件、観測指標、合否閾値を同じ節に追記する。検証後に限り事実表現へ戻し、意味を保存して再形式化する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_UNFORMALIZED,BACKGROUND_CITATION,PASS_AFTER_TEST_SCOPE_QUALIFICATION,PASS_AFTER_HYPOTHESIS_QUALIFIER,PASS_AS_EXPLICIT_TESTABLE_HYPOTHESIS,FAIL_UNFORMALIZED
SENT-1035,52bebecfb2a435d0e7ff2efea557c5799674ded6,Sentence-BERTは同種のエンコーダーを共有する構成を扱い、DPRは質問と文書用のエンコーダーを質問応答向けに学習しました。,本ガイドの基本構成では、Sentence-BERTは同種のエンコーダーを共有する構成を扱い、DPRは質問と文書用のエンコーダーを質問応答向けに学習しました。,UNFORMALIZED,UNFORMALIZED,concrete_technology_claim,UNCLASSIFIED,3.6.1 (docs/3.回答に使う資料を準備する/3.6.Embedding設計.md:32),SRC-002;SRC-043;SRC-042,UNVERIFIED_CANDIDATE_URL_ONLY,DEFINITION_OR_SPEC,,,,REWRITE_REQUIRED,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=未支持atom=none-explicit; 主張極性=DEFINITION_OR_SPECとして再分類; スコープ=PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_SCOPE; モダリティ=PASS_AFTER_CONDITIONAL_OR_REPRODUCTION_WORDING; 教材妥当性=PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_QUALIFIER; 形式化妥当性=FAIL_UNFORMALIZED。「Sentence-BERTは同種のエンコーダーを共有する構成を扱い、DPRは質問と文書用のエンコーダーを質問応答向けに学習しました。」の候補資料(SRC-002;SRC-043;SRC-042)はURL単位で、節・ページ・表・API見出しを独立に確認できていない。現文のFAIL_UNFORMALIZED、版・実験条件、資料内極性を断定せず、具体的な製品前提・ローカル定義・再現試験へ限定すれば教材内容を保持できる。,,,UNVERIFIED,原文をrevised_sentenceの具体文へ置換する。製品文は利用時点のregion/versionを受入条件へ追加し、研究文は同じ指標・比較条件で再現確認する。事実表現へ戻す場合は直接locatorを再監査する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_UNFORMALIZED,DEFINITION_OR_SPEC,PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_SCOPE,PASS_AFTER_CONDITIONAL_OR_REPRODUCTION_WORDING,PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_QUALIFIER,FAIL_UNFORMALIZED
SENT-1036,52bebecfb2a435d0e7ff2efea557c5799674ded6,DPRでは、同じ一括処理内の別文書を負例にし、BM25が上位にした誤文書を難しい負例として利用しました。,,UNFORMALIZED,UNFORMALIZED,concrete_technology_claim,UNCLASSIFIED,3.6.1 (docs/3.回答に使う資料を準備する/3.6.Embedding設計.md:33),SRC-005;SRC-002;SRC-043,"Karpukhin et al. (2020), PDF §3.2 Positive and negative passages / In-batch negatives, pp.6771-6772; §5.2, p.6775",DEFINITION_OR_SPEC,in_batch_negative=true;bm25_hard_negative=true,,,APPROPRIATE_SUPPORTED,権威性=PASS_PEER_REVIEWED_PRIMARY; 直接性=PASS_DIRECT_SECTION_OR_ABSTRACT_LOCATOR; 網羅性=原文の主体・対象・関係を当該箇所が支持; 主張極性=DEFINITION_OR_SPEC; スコープ=当該benchmark/datasetに限定; モダリティ=資料より強くない; 教材妥当性=研究一覧または評価定義として有用; 形式化妥当性=再生成でprojectionを更新可能。DPR原論文§3.2は、同一mini-batchの別質問に対応するgold passageを負例として再利用し、BM25上位で答え文字列を含まないpassageを負例にする方式を定義している。原文は機構の要約で、実験効果を一般化していない。,,,SOURCE_ASSERTED,本文は維持する。source_locatorとDEFINITION_OR_SPECの極性を台帳へ反映し、当該文の意味命題と関係根拠をsentence projectionへ反映してLean台帳を再生成する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PASS_PEER_REVIEWED_PRIMARY,PASS_DIRECT_SECTION_OR_ABSTRACT_LOCATOR,PASS_ALL_CLAIM_COMPONENTS,DEFINITION_OR_SPEC,PASS_BENCHMARK_OR_DATASET_SCOPE,PASS_SOURCE_ALIGNED,PASS_PRIMARY_SOURCE_DIRECTLY_CHECKED,PASS_AFTER_PROJECTION_REGENERATION
SENT-1039,52bebecfb2a435d0e7ff2efea557c5799674ded6,その代わり、文書ベクトルを事前計算して大規模検索へ利用できます。,その代わり、文書ベクトルを事前計算して大規模検索へ利用できるかを、対象データと固定した比較条件で検証します。,"AND(ATOM(retrieval=true), ATOM(scalability=true))",AND,general_technical_claim,できます,3.6.1 (docs/3.回答に使う資料を準備する/3.6.Embedding設計.md:37),SRC-042;SRC-043,UNVERIFIED_CANDIDATE_URL_ONLY,BACKGROUND_CITATION,retrieval=true,scalability=true,,REWRITE_REQUIRED,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=未支持atom=scalability=true; 主張極性=BACKGROUND_CITATIONとして再分類; スコープ=PASS_AFTER_TEST_SCOPE_QUALIFICATION; モダリティ=PASS_AFTER_HYPOTHESIS_QUALIFIER; 教材妥当性=PASS_AS_EXPLICIT_TESTABLE_HYPOTHESIS; 形式化妥当性=FAIL_UNSUPPORTED_ATOMS:scalability=true。「その代わり、文書ベクトルを事前計算して大規模検索へ利用できます。」は候補資料(SRC-042;SRC-043)に直接locatorがなく、一般的事実としてはFAIL_UNSUPPORTED_ATOMS:scalability=trueが残る。原文の対象と作用を維持したまま、本ガイドの構成または対象データでの検証へスコープを限定すれば教材上の検討事項を保持できる。,,,UNVERIFIED,原文をrevised_sentenceへ置換し、対象データ、比較条件、観測指標、合否閾値を同じ節に追記する。検証後に限り事実表現へ戻し、意味を保存して再形式化する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_UNSUPPORTED_ATOMS:scalability=true,BACKGROUND_CITATION,PASS_AFTER_TEST_SCOPE_QUALIFICATION,PASS_AFTER_HYPOTHESIS_QUALIFIER,PASS_AS_EXPLICIT_TESTABLE_HYPOTHESIS,FAIL_UNSUPPORTED_ATOMS:scalability=true
